name,sub_network,category,lock_family,jump_type,jump_desc,d,X,C_AB,R_obs,chosen_lock,prime_value,err_before,R_corr_eta,err_after_eta,R_corr_kappa,err_after_kappa
MgB2,sigma,SC_Binary,integer,intra,Debye→electronic(E_F),1,20.8205,1.58974,85.7477,integer,84,0.0203816,85.6992,0.019828,84.8628,0.0101672
MgB2,sigma-vs-pi,SC_Binary,rational,inter,gap(sigma) / gap(pi),,,,2.62963,rational,2.625,0.00176056,2.62963,0.00176056,2.62963,0.00176056
MgB2,sigma-vs-pi,SC_Binary,rational,inter,Debye(sigma) / Debye(pi),,,,1.08267,rational,1.125,0.039101,1.08267,0.039101,1.08267,0.039101
Nb2PdS5,band1,SC_Binary,mixed,intra,thermal@Tc→gap(Δ),3,49.0909,7.15909,1.83562,rational,1.8,0.0194069,1.82829,0.0154737,1.82829,0.0154737
Nb2PdS5,band1,SC_Binary,mixed,intra,gap(Δ)→Debye,2,49.0909,7.15909,26.7434,rational,26.6667,0.00287104,26.6722,0.000208224,26.6722,0.000208224
Nb2PdS5,band1,SC_Binary,mixed,intra,Debye→electronic(E_F),1,49.0909,7.15909,223.494,integer,224,0.00226215,223.197,0.00359862,223.197,0.00359862
Nb2PdS5,band2,SC_Binary,mixed,intra,thermal@Tc→gap(Δ),3,56.25,7.15909,1.83738,rational,1.8,0.0203453,1.82897,0.0158401,1.82897,0.0158401
Nb2PdS5,band2,SC_Binary,mixed,intra,gap(Δ)→Debye,2,56.25,7.15909,30.6142,rational,30.625,0.000352442,30.5208,0.00341464,30.5208,0.00341464
Nb2PdS5,band2,SC_Binary,mixed,intra,Debye→electronic(E_F),1,56.25,7.15909,223.494,integer,224,0.00226215,223.153,0.00379382,223.153,0.00379382
Nb2PdS5,band1-vs-band2,SC_Binary,rational,inter,gap(band1) / gap(band2),,,,1.14474,rational,1.14286,0.00164204,1.14474,0.00164204,1.14474,0.00164204
Nb2PdS5,band1-vs-band2,SC_Binary,rational,inter,Debye(band1) / Debye(band2),,,,1,rational,1,0,1,0,1,0
TaIr2B2,band1,SC_Binary,mixed,intra,thermal@Tc→gap(Δ),3,60.7843,0,1.84307,rational,1.875,0.0173241,1.83395,0.0223814,1.83395,0.0223814
TaIr2B2,band1,SC_Binary,mixed,intra,gap(Δ)→Debye,2,60.7843,0,32.9799,rational,32.6667,0.00949823,32.8712,0.00622097,32.8712,0.00622097
TaIr2B2,band1,SC_Binary,mixed,intra,Debye→electronic(E_F),1,60.7843,0,179.683,integer,180,0.00176499,179.387,0.00341952,179.387,0.00341952
TaIr2B2,band2,SC_Binary,mixed,intra,thermal@Tc→gap(Δ),3,60.7843,0,1.84307,rational,1.875,0.0173241,1.83395,0.0223814,1.83395,0.0223814
TaIr2B2,band2,SC_Binary,mixed,intra,gap(Δ)→Debye,2,60.7843,0,32.9799,rational,32.6667,0.00949823,32.8712,0.00622097,32.8712,0.00622097
TaIr2B2,band2,SC_Binary,mixed,intra,Debye→electronic(E_F),1,60.7843,0,179.683,integer,180,0.00176499,179.387,0.00341952,179.387,0.00341952
TaIr2B2,band1-vs-band2,SC_Binary,rational,inter,gap(band1) / gap(band2),,,,1,rational,1,0,1,0,1,0
TaIr2B2,band1-vs-band2,SC_Binary,rational,inter,Debye(band1) / Debye(band2),,,,1,rational,1,0,1,0,1,0
V3Si,gap1,SC_Binary,integer,intra,thermal@Tc→gap(Δ),3,20.4678,0,1.22153,integer,1,0.181353,1.21949,0.179987,1.21949,0.179987
V3Si,gap1,SC_Binary,integer,intra,gap(Δ)→Debye,2,20.4678,0,16.7559,integer,16,0.0451139,16.7373,0.0440524,16.7373,0.0440524
V3Si,gap1,SC_Binary,integer,intra,Debye→electronic(E_F),1,20.4678,0,215.512,integer,216,0.00226215,215.393,0.00281894,215.393,0.00281894
V3Si,gap2,SC_Binary,integer,intra,thermal@Tc→gap(Δ),3,20.4678,0,0.475039,integer,1,1.10509,0.474247,1.1086,0.474247,1.1086
V3Si,gap2,SC_Binary,integer,intra,gap(Δ)→Debye,2,20.4678,0,43.0867,integer,42,0.0252205,43.0388,0.0241368,43.0388,0.0241368
V3Si,gap2,SC_Binary,integer,intra,Debye→electronic(E_F),1,20.4678,0,215.512,integer,216,0.00226215,215.393,0.00281894,215.393,0.00281894
V3Si,gap1-vs-gap2,SC_Binary,rational,inter,gap(gap1) / gap(gap2),,,,2.57143,rational,2.57143,1.72701e-16,2.57143,1.72701e-16,2.57143,1.72701e-16
V3Si,gap1-vs-gap2,SC_Binary,rational,inter,Debye(gap1) / Debye(gap2),,,,1,rational,1,0,1,0,1,0
