name,sub_network,category,lock_family,jump_desc,d,X,C_AB,R_obs,chosen_lock,prime_value,err_before,R_corr_eta,err_after_eta,R_corr_kappa,err_after_kappa
(TMTSF)2AsF6,single,SC_Molecular,rational,thermal@Tc→gap(Δ),3,168.182,0,1.84617,rational,1.875,0.0156143,1.82091,0.0297076,,
(TMTSF)2AsF6,single,SC_Molecular,rational,gap(Δ)→Debye,2,168.182,0,91.0975,rational,91.125,0.000301621,90.2663,0.00951292,,
(TMTSF)2AsF6,single,SC_Molecular,rational,Debye→electronic(E_F),1,168.182,0,6.27271,rational,6.25,0.00362084,6.24409,0.00094572,,
(TMTSF)2ClO4,single,SC_Molecular,rational,thermal@Tc→gap(Δ),3,135.714,0,1.82357,rational,1.8,0.0129236,1.80343,0.00190012,,
(TMTSF)2ClO4,single,SC_Molecular,rational,gap(Δ)→Debye,2,135.714,0,74.4224,rational,74.6667,0.00328185,73.8745,0.0107238,,
(TMTSF)2ClO4,single,SC_Molecular,rational,Debye→electronic(E_F),1,135.714,0,6.10764,rational,6.125,0.00284216,6.08516,0.00654777,,
(TMTSF)2PF6 (under P),single,SC_Molecular,rational,thermal@Tc→gap(Δ),3,181.818,0,2.10991,rational,2.14286,0.0156143,2.07869,0.0308675,,
(TMTSF)2PF6 (under P),single,SC_Molecular,rational,gap(Δ)→Debye,2,181.818,0,86.1733,rational,86.4,0.00263037,85.3233,0.0126192,,
(TMTSF)2PF6 (under P),single,SC_Molecular,rational,Debye→electronic(E_F),1,181.818,0,5.80226,rational,5.83333,0.00535555,5.77364,0.0103387,,
1T'-MoTe2,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,2000,0,1.85672,rational,1.875,0.00984374,1.55452,0.20616,,
1T'-MoTe2,single,SC_Binary,mixed,gap(Δ)→Debye,2,2000,0,1077.17,rational,1075.2,0.00182577,960.286,0.119666,,
1T'-MoTe2,single,SC_Binary,mixed,Debye→electronic(E_F),1,2000,0,278.508,rational,277.714,0.00285144,263.398,0.0543511,,
1T'-WTe2,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,3900,0,1.85672,rational,1.875,0.00984374,1.26743,0.479374,,
1T'-WTe2,single,SC_Binary,mixed,gap(Δ)→Debye,2,3900,0,2100.47,integer,2100,0.000226131,1656.04,0.268088,,
1T'-WTe2,single,SC_Binary,mixed,Debye→electronic(E_F),1,3900,0,279.699,integer,280,0.00107744,250.108,0.119516,,
2H-NbS2,single,SC_Binary,integer,thermal@Tc→gap(Δ),3,41.6667,0,1.83738,integer,2,0.0885053,1.83115,0.0922088,,
2H-NbS2,single,SC_Binary,integer,gap(Δ)→Debye,2,41.6667,0,22.6772,integer,24,0.0583321,22.6259,0.0607299,,
2H-NbS2,single,SC_Binary,integer,Debye→electronic(E_F),1,41.6667,0,250.658,integer,250,0.00262347,250.374,0.00149487,,
2H-Pd0.08TaSe2,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,78.7879,0,1.82859,rational,1.8,0.0156354,1.81687,0.00928311,,
2H-Pd0.08TaSe2,single,SC_Binary,mixed,gap(Δ)→Debye,2,78.7879,0,43.0867,rational,43.2,0.00263037,42.9025,0.00693455,,
2H-Pd0.08TaSe2,single,SC_Binary,mixed,Debye→electronic(E_F),1,78.7879,0,13.3898,rational,13.3333,0.00421927,13.3612,0.00208646,,
2H-TaS2,single,SC_Binary,integer,thermal@Tc→gap(Δ),3,300,0,1.88573,integer,2,0.0605949,1.8397,0.0871364,,
2H-TaS2,single,SC_Binary,integer,gap(Δ)→Debye,2,300,0,159.089,integer,160,0.0057249,156.5,0.022365,,
2H-TaS2,single,SC_Binary,integer,Debye→electronic(E_F),1,300,0,9.67043,integer,10,0.03408,9.59173,0.0425644,,
2H-TaS2 (thin 3.5nm),single,SC_Binary,integer,thermal@Tc→gap(Δ),3,109.091,0,1.84617,integer,2,0.0833219,1.82978,0.0930257,,
2H-TaS2 (thin 3.5nm),single,SC_Binary,integer,gap(Δ)→Debye,2,109.091,0,59.0903,integer,60,0.0153953,58.7406,0.0214408,,
2H-TaS2 (thin 3.5nm),single,SC_Binary,integer,Debye→electronic(E_F),1,109.091,0,9.67043,integer,10,0.03408,9.64181,0.0371492,,
2H-TaSe2,single,SC_Binary,integer,thermal@Tc→gap(Δ),3,1785.71,0,1.82357,integer,2,0.0967515,1.55856,0.283234,,
2H-TaSe2,single,SC_Binary,integer,gap(Δ)→Debye,2,1785.71,0,979.242,integer,980,0.000773643,884.372,0.108131,,
2H-TaSe2,single,SC_Binary,integer,Debye→electronic(E_F),1,1785.71,0,11.6045,integer,12,0.03408,11.0424,0.0867217,,
2H-VSe2,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,1200,0,1.85672,rational,1.875,0.00984374,1.6754,0.119135,,
2H-VSe2,single,SC_Binary,mixed,gap(Δ)→Debye,2,1200,0,646.3,integer,648,0.00263037,604.223,0.0724518,,
2H-VSe2,single,SC_Binary,mixed,Debye→electronic(E_F),1,1200,0,183.738,rational,183.75,6.42023e-05,177.757,0.0337139,,
2M-WS2,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,29.5455,0,1.84617,rational,1.875,0.0156143,1.84173,0.0180621,,
2M-WS2,single,SC_Binary,mixed,gap(Δ)→Debye,2,29.5455,0,16.0036,integer,16,0.000226131,15.978,0.00137903,,
2M-WS2,single,SC_Binary,mixed,Debye→electronic(E_F),1,29.5455,0,200.847,rational,201.6,0.00374698,200.686,0.0045521,,
2M-WS2 (thin <20nm),single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,29.5455,0,1.84617,rational,1.875,0.0156143,1.84173,0.0180621,,
2M-WS2 (thin <20nm),single,SC_Binary,mixed,gap(Δ)→Debye,2,29.5455,0,16.0036,integer,16,0.000226131,15.978,0.00137903,,
2M-WS2 (thin <20nm),single,SC_Binary,mixed,Debye→electronic(E_F),1,29.5455,0,200.847,rational,201.6,0.00374698,200.686,0.0045521,,
3R-Ta0.9Mo0.1Se2,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,67.1053,0,1.83229,rational,1.8,0.017624,1.82229,0.0122297,,
3R-Ta0.9Mo0.1Se2,single,SC_Binary,mixed,gap(Δ)→Debye,2,67.1053,0,36.6237,rational,36.5714,0.00142634,36.4903,0.00222246,,
3R-Ta0.9Mo0.1Se2,single,SC_Binary,mixed,Debye→electronic(E_F),1,67.1053,0,13.6524,rational,13.7143,0.00453485,13.6275,0.00636679,,
3R-Ta0.9W0.1Se2,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,57.7778,0,1.80515,rational,1.8,0.00285144,1.79666,0.0018593,,
3R-Ta0.9W0.1Se2,single,SC_Binary,mixed,gap(Δ)→Debye,2,57.7778,0,32.0072,integer,32,0.000226131,31.9069,0.00291768,,
3R-Ta0.9W0.1Se2,single,SC_Binary,mixed,Debye→electronic(E_F),1,57.7778,0,13.3898,rational,13.3333,0.00421927,13.3688,0.0026561,,
4H-NbSe2,single,SC_Binary,integer,thermal@Tc→gap(Δ),3,30.7692,0,1.78531,integer,2,0.120253,1.78084,0.123066,,
4H-NbSe2,single,SC_Binary,integer,gap(Δ)→Debye,2,30.7692,0,17.2347,integer,18,0.0444066,17.2059,0.046153,,
4H-NbSe2,single,SC_Binary,integer,Debye→electronic(E_F),1,30.7692,0,307.52,integer,315,0.0243245,307.263,0.0251802,,
4Hb-TaS2,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,81.4815,0,1.71919,rational,1.71429,0.00285144,1.70779,0.00380481,,
4Hb-TaS2,single,SC_Binary,mixed,gap(Δ)→Debye,2,81.4815,0,47.3953,rational,47.25,0.0030664,47.1858,0.00136029,,
4Hb-TaS2,single,SC_Binary,mixed,Debye→electronic(E_F),1,81.4815,0,10.5496,rational,10.5,0.00469801,10.5262,0.00249318,,
AcH10,single,SC_HighPressure,integer,thermal@Tc→gap(Δ),3,5.76471,0,1.91133,integer,2,0.0463905,1.91044,0.0468816,,
AcH10,single,SC_HighPressure,integer,gap(Δ)→Debye,2,5.76471,0,3.01607,integer,3,0.00532702,3.01512,0.00501583,,
AcH10,single,SC_HighPressure,integer,Debye→electronic(E_F),1,5.76471,0,76.9687,integer,75,0.0255785,76.9567,0.0254261,,
Al,single,SC_TypeI,integer,thermal@Tc→gap(Δ),3,356.667,0,1.74068,integer,2,0.148978,1.69015,0.183325,,
Al,single,SC_TypeI,integer,gap(Δ)→Debye,2,356.667,0,204.901,integer,200,0.023919,200.936,0.00465868,,
Al,single,SC_TypeI,integer,Debye→electronic(E_F),1,356.667,0,317.226,integer,315,0.00701806,314.157,0.00268315,,
AlH3,single,SC_HighPressure,integer,thermal@Tc→gap(Δ),3,10,0,1.8535,integer,2,0.07904,1.85199,0.0799188,,
AlH3,single,SC_HighPressure,integer,gap(Δ)→Debye,2,10,0,5.3952,integer,5,0.0732503,5.39227,0.0727472,,
AlH3,single,SC_HighPressure,integer,Debye→electronic(E_F),1,10,0,88.6456,integer,90,0.0152785,88.6216,0.015554,,
Am,single,SC_TypeII,mixed,thermal@Tc→gap(Δ),3,216.667,0,1.83738,rational,1.8,0.0203453,1.80498,0.0027615,,
Am,single,SC_TypeII,mixed,gap(Δ)→Debye,2,216.667,0,117.921,rational,118.125,0.00172655,116.535,0.0136419,,
Am,single,SC_TypeII,mixed,Debye→electronic(E_F),1,216.667,0,607.006,rational,607.5,0.000814551,603.438,0.0067316,,
AsH3,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,7.8,0,1.85672,rational,1.875,0.00984374,1.85554,0.0104852,,
AsH3,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,7.8,0,4.20095,rational,4.2,0.000226131,4.19917,0.000197132,,
AsH3,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,7.8,0,81.8267,rational,81.6667,0.00195613,81.8094,0.00174491,,
B2H6,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,7.04,0,1.85672,rational,1.875,0.00984374,1.85566,0.0104226,,
B2H6,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,7.04,0,3.79163,rational,3.75,0.0109786,3.79018,0.0106007,,
B2H6,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,7.04,0,79.1217,rational,78.75,0.00469801,79.1066,0.0045079,,
Ba(Fe0.8Co0.2)2As2,single,SC_IronBased,mixed,thermal@Tc→gap(Δ),3,9.88142,0,1.83471,rational,1.8,0.0189166,1.83323,0.018127,,
Ba(Fe0.8Co0.2)2As2,single,SC_IronBased,mixed,gap(Δ)→Debye,2,9.88142,0,5.38583,rational,5.4,0.00263037,5.38295,0.00316817,,
Ba(Fe0.8Co0.2)2As2,single,SC_IronBased,mixed,Debye→electronic(E_F),1,9.88142,0,9.28361,rational,9.33333,0.00535555,9.28113,0.00562511,,
Ba(Fe0.9Co0.1)2As2,single,SC_IronBased,mixed,thermal@Tc→gap(Δ),3,11.3636,0,1.84617,rational,1.875,0.0156143,1.84447,0.0165544,,
Ba(Fe0.9Co0.1)2As2,single,SC_IronBased,mixed,gap(Δ)→Debye,2,11.3636,0,6.15524,rational,6.125,0.00491257,6.15144,0.0042987,,
Ba(Fe0.9Co0.1)2As2,single,SC_IronBased,mixed,Debye→electronic(E_F),1,11.3636,0,9.28361,rational,9.33333,0.00535555,9.28075,0.00566555,,
Ba0.6K0.4BiO3,single,SC_Oxide,mixed,thermal@Tc→gap(Δ),3,10,0,1.74068,rational,1.75,0.00535555,1.73926,0.00617438,,
Ba0.6K0.4BiO3,single,SC_Oxide,mixed,gap(Δ)→Debye,2,10,0,5.74489,rational,5.71429,0.00532702,5.74177,0.00478708,,
Ba0.6K0.4BiO3,single,SC_Oxide,mixed,Debye→electronic(E_F),1,10,0,193.409,rational,192.857,0.00285144,193.356,0.00258087,,
Ba0.6K0.4Fe2As2,single,SC_IronBased,mixed,thermal@Tc→gap(Δ),3,6.57895,0,1.83229,rational,1.8,0.017624,1.83131,0.0170978,,
Ba0.6K0.4Fe2As2,single,SC_IronBased,mixed,gap(Δ)→Debye,2,6.57895,0,3.59056,rational,3.6,0.00263037,3.58927,0.00298836,,
Ba0.6K0.4Fe2As2,single,SC_IronBased,mixed,Debye→electronic(E_F),1,6.57895,0,9.28361,rational,9.33333,0.00535555,9.28196,0.005535,,
BaC6,single,SC_Binary,integer,thermal@Tc→gap(Δ),3,4461.54,0,1.78531,integer,2,0.120253,1.13709,0.758868,,
BaC6,single,SC_Binary,integer,gap(Δ)→Debye,2,4461.54,0,2499.03,integer,2500,0.000389493,1894.12,0.319871,,
BaC6,single,SC_Binary,integer,Debye→electronic(E_F),1,4461.54,0,152.059,integer,150,0.0135421,133.656,0.122285,,
BaH12,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,6.64286,0,1.90646,rational,1.875,0.0165,1.90543,0.015968,,
BaH12,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,6.64286,0,3.4844,rational,3.5,0.00447711,3.48314,0.00483925,,
BaH12,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,6.64286,0,74.8679,integer,75,0.00176499,74.8544,0.00194554,,
BaH6,single,SC_HighPressure,integer,thermal@Tc→gap(Δ),3,11.4286,0,1.82357,integer,2,0.0967515,1.82187,0.0977725,,
BaH6,single,SC_HighPressure,integer,gap(Δ)→Debye,2,11.4286,0,6.26715,integer,6,0.0426273,6.26327,0.0420333,,
BaH6,single,SC_HighPressure,integer,Debye→electronic(E_F),1,11.4286,0,139.254,integer,140,0.00535555,139.211,0.00566733,,
BaPb0.75Bi0.25O3,single,SC_Oxide,mixed,thermal@Tc→gap(Δ),3,23.3333,0,1.74068,rational,1.75,0.00535555,1.73737,0.00726823,,
BaPb0.75Bi0.25O3,single,SC_Oxide,mixed,gap(Δ)→Debye,2,23.3333,0,13.4047,rational,13.3333,0.00532702,13.3878,0.00406624,,
BaPb0.75Bi0.25O3,single,SC_Oxide,mixed,Debye→electronic(E_F),1,23.3333,0,207.224,rational,208.286,0.00512575,207.092,0.00576236,,
BH,single,SC_HighPressure,integer,thermal@Tc→gap(Δ),3,16.6667,0,1.87883,integer,2,0.0644941,1.87628,0.0659399,,
BH,single,SC_HighPressure,integer,gap(Δ)→Debye,2,16.6667,0,8.87078,integer,9,0.0145664,8.86276,0.0154847,,
BH,single,SC_HighPressure,integer,Debye→electronic(E_F),1,16.6667,0,139.254,integer,140,0.00535555,139.191,0.00581029,,
Bi2Sr2Ca2Cu3O10 (Bi-2223),single,SC_Oxide,mixed,thermal@Tc→gap(Δ),3,3.72727,0,2.53189,rational,2.5,0.0125972,2.53113,0.0122976,,
Bi2Sr2Ca2Cu3O10 (Bi-2223),single,SC_Oxide,mixed,gap(Δ)→Debye,2,3.72727,0,1.47213,rational,1.5,0.0189333,1.47183,0.0191394,,
Bi2Sr2Ca2Cu3O10 (Bi-2223),single,SC_Oxide,mixed,Debye→electronic(E_F),1,3.72727,0,42.4556,rational,42.6667,0.00497255,42.4513,0.00507418,,
Bi2Sr2CaCu2O8 (Bi-2212),single,SC_Oxide,mixed,thermal@Tc→gap(Δ),3,4.44444,0,2.83666,rational,2.85714,0.00722077,2.83563,0.00758521,,
Bi2Sr2CaCu2O8 (Bi-2212),single,SC_Oxide,mixed,gap(Δ)→Debye,2,4.44444,0,1.56679,rational,1.6,0.0211976,1.56641,0.0214439,,
Bi2Sr2CaCu2O8 (Bi-2212),single,SC_Oxide,mixed,Debye→electronic(E_F),1,4.44444,0,43.5169,rational,43.75,0.00535555,43.5117,0.00547677,,
CaAlSi,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,40.2597,0,1.83864,rational,1.875,0.0197766,1.83261,0.0231288,,
CaAlSi,single,SC_Binary,mixed,gap(Δ)→Debye,2,40.2597,0,21.8965,rational,21.875,0.000982008,21.8487,0.00120487,,
CaAlSi,single,SC_Binary,mixed,Debye→electronic(E_F),1,40.2597,0,145.992,rational,145.833,0.00108904,145.833,3.08468e-06,,
CaC6,single,SC_Binary,integer,thermal@Tc→gap(Δ),3,26.087,0,1.7659,integer,2,0.132564,1.76216,0.134973,,
CaC6,single,SC_Binary,integer,gap(Δ)→Debye,2,26.087,0,14.7726,integer,15,0.0153953,14.7517,0.0168345,,
CaC6,single,SC_Binary,integer,Debye→electronic(E_F),1,26.087,0,146.991,integer,147,6.42023e-05,146.887,0.000772406,,
CaH10,single,SC_HighPressure,integer,thermal@Tc→gap(Δ),3,5.02463,0,1.82928,integer,2,0.0933242,1.82854,0.0937714,,
CaH10,single,SC_HighPressure,integer,gap(Δ)→Debye,2,5.02463,0,2.74677,integer,3,0.0921899,2.74603,0.0924878,,
CaH10,single,SC_HighPressure,integer,Debye→electronic(E_F),1,5.02463,0,75.0881,integer,75,0.00117274,75.0778,0.00103657,,
CaH6,single,SC_HighPressure,integer,thermal@Tc→gap(Δ),3,4.18605,0,1.88911,integer,2,0.0587009,1.88846,0.0590617,,
CaH6,single,SC_HighPressure,integer,gap(Δ)→Debye,2,4.18605,0,2.21589,integer,2,0.0974264,2.21538,0.0972213,,
CaH6,single,SC_HighPressure,integer,Debye→electronic(E_F),1,4.18605,0,70.9165,integer,70,0.0129236,70.9084,0.0128115,,
Cd,single,SC_TypeI,integer,thermal@Tc→gap(Δ),3,401.923,0,1.74068,integer,2,0.148978,1.68374,0.18783,,
Cd,single,SC_TypeI,integer,gap(Δ)→Debye,2,401.923,0,230.9,integer,225,0.0255536,225.865,0.00383133,,
Cd,single,SC_TypeI,integer,Debye→electronic(E_F),1,401.923,0,414.209,integer,420,0.0139806,409.693,0.0251578,,
CeCoIn5,single,SC_HeavyFermion,rational,thermal@Tc→gap(Δ),3,108.696,0,3.68317,rational,3.75,0.0181438,3.65059,0.0272304,,
CeCoIn5,single,SC_HeavyFermion,rational,gap(Δ)→Debye,2,108.696,0,29.5114,rational,29.4,0.00377533,29.3374,0.00213441,,
CeCoIn5,single,SC_HeavyFermion,rational,Debye→electronic(E_F),1,108.696,0,0.464181,rational,0.428571,0.0767143,0.462812,0.0739839,,
CeCu2Si2,single,SC_HeavyFermion,rational,thermal@Tc→gap(Δ),3,314.286,0,1.82357,rational,1.8,0.0129236,1.77693,0.0129852,,
CeCu2Si2,single,SC_HeavyFermion,rational,gap(Δ)→Debye,2,314.286,0,172.347,rational,172.8,0.00263037,169.408,0.020023,,
CeCu2Si2,single,SC_HeavyFermion,rational,Debye→electronic(E_F),1,314.286,0,0.527478,rational,0.5,0.0520933,0.522981,0.0439424,,
CeH10,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,7.2,0,1.94956,integer,2,0.025873,1.94842,0.0264745,,
CeH10,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,7.2,0,3.69314,rational,3.75,0.0153953,3.6917,0.0157921,,
CeH10,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,7.2,0,77.3635,rational,77.1429,0.00285144,77.3483,0.00265664,,
CeH9,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,7.65217,0,1.91727,rational,1.875,0.0220461,1.91607,0.0214367,,
CeH9,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,7.65217,0,3.99119,integer,4,0.00220838,3.98953,0.00262463,,
CeH9,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,7.65217,0,76.4843,rational,76.8,0.00412733,76.4684,0.00433581,,
CH4-H2 (clathrate),single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,6.13333,0,1.85672,rational,1.875,0.00984374,1.8558,0.010348,,
CH4-H2 (clathrate),single,SC_HighPressure,mixed,gap(Δ)→Debye,2,6.13333,0,3.30331,rational,3.33333,0.00908853,3.30221,0.00942442,,
CH4-H2 (clathrate),single,SC_HighPressure,mixed,Debye→electronic(E_F),1,6.13333,0,78.2044,rational,78.125,0.00101479,78.1913,0.000848556,,
CoH5,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,12.8947,0,1.86283,rational,1.875,0.00653278,1.86088,0.00759013,,
CoH5,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,12.8947,0,6.92212,rational,6.85714,0.00938691,6.91728,0.0086934,,
CoH5,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,12.8947,0,104.204,rational,104.167,0.0003567,104.167,6.90869e-06,,
Cr3Si,single,SC_Binary,integer,thermal@Tc→gap(Δ),3,76.5957,0,1.8024,integer,2,0.109629,1.79117,0.116589,,
Cr3Si,single,SC_Binary,integer,gap(Δ)→Debye,2,76.5957,0,42.4964,integer,42,0.0116819,42.3198,0.00755767,,
Cr3Si,single,SC_Binary,integer,Debye→electronic(E_F),1,76.5957,0,196.632,integer,196,0.0032147,196.224,0.00113926,,
CrH6,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,12.381,0,1.8512,rational,1.875,0.0128582,1.84933,0.0138798,,
CrH6,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,12.381,0,6.68808,rational,6.66667,0.00320165,6.68359,0.00253164,,
CrH6,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,12.381,0,102.655,rational,102.857,0.00196571,102.621,0.00230234,,
Cs3C60,single,SC_Molecular,rational,thermal@Tc→gap(Δ),3,3.0303,0,1.75826,rational,1.75,0.00469801,1.75783,0.0044525,,
Cs3C60,single,SC_Molecular,rational,gap(Δ)→Debye,2,3.0303,0,1.72347,rational,1.71429,0.00532702,1.72318,0.00516346,,
Cs3C60,single,SC_Molecular,rational,Debye→electronic(E_F),1,3.0303,0,406.158,rational,405,0.00285144,406.125,0.00276946,,
CsC8,single,SC_Binary,rational,thermal@Tc→gap(Δ),3,22500,0,1.74068,rational,1.75,0.00535555,0.348136,4.02678,,
CsC8,single,SC_Binary,rational,gap(Δ)→Debye,2,22500,0,12926,rational,10000,0.226365,2585.2,2.86817,,
CsC8,single,SC_Binary,rational,Debye→electronic(E_F),1,22500,0,451.287,rational,450,0.00285144,175.842,1.55912,,
CuMo6S8,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,18.0556,0,1.82664,rational,1.8,0.0145826,1.82395,0.0131325,,
CuMo6S8,single,SC_Binary,mixed,gap(Δ)→Debye,2,18.0556,0,9.88459,rational,9.8,0.00855758,9.87491,0.00758543,,
CuMo6S8,single,SC_Binary,mixed,Debye→electronic(E_F),1,18.0556,0,345.16,rational,345.6,0.0012747,344.991,0.00176535,,
EuMo6S8,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,30.7692,0,1.83887,rational,1.875,0.019648,1.83427,0.0222077,,
EuMo6S8,single,SC_Binary,mixed,gap(Δ)→Debye,2,30.7692,0,16.7327,rational,16.6667,0.00394553,16.7048,0.00227999,,
EuMo6S8,single,SC_Binary,mixed,Debye→electronic(E_F),1,30.7692,0,342.333,rational,342.857,0.00153026,342.048,0.00236691,,
FeH5,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,11.9565,0,1.89204,rational,1.875,0.00900667,1.8902,0.00804147,,
FeH5,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,11.9565,0,6.31938,rational,6.25,0.0109786,6.31528,0.0103366,,
FeH5,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,11.9565,0,94.9461,rational,94.5,0.00469801,94.9153,0.00437508,,
FeSe (monolayer on STO),single,SC_IronBased,mixed,thermal@Tc→gap(Δ),3,4.4,0,3.16487,rational,3.2,0.0111004,3.16374,0.0114626,,
FeSe (monolayer on STO),single,SC_IronBased,mixed,gap(Δ)→Debye,2,4.4,0,1.39026,rational,1.4,0.00700364,1.38993,0.00724408,,
FeSe (monolayer on STO),single,SC_IronBased,mixed,Debye→electronic(E_F),1,4.4,0,0.479526,rational,0.5,0.0426973,0.479468,0.0428218,,
FeSe0.5Te0.5,single,SC_IronBased,mixed,thermal@Tc→gap(Δ),3,16.5517,0,1.76069,rational,1.75,0.00606895,1.75831,0.00472833,,
FeSe0.5Te0.5,single,SC_IronBased,mixed,gap(Δ)→Debye,2,16.5517,0,9.40073,rational,9.375,0.00273672,9.39229,0.00184038,,
FeSe0.5Te0.5,single,SC_IronBased,mixed,Debye→electronic(E_F),1,16.5517,0,0.483522,rational,0.5,0.03408,0.483304,0.0345445,,
