name,sub_network,category,lock_family,jump_type,jump_desc,d,X,C_AB,R_obs,chosen_lock,prime_value,err_before,R_corr_eta,err_after_eta,R_corr_kappa,err_after_kappa
LiFeAs,electron-band,SC_IronBased,mixed,intra,Debye→electronic(E_F),1,13.6406,1.44244,7.08843,rational,7.14286,0.00767877,7.08661,0.00793734,7.08661,0.00793734
LiFeAs,hole-band-vs-electron-band,SC_IronBased,rational,inter,gap(hole-band) / gap(electron-band),,,,2.64324,rational,2.625,0.00690134,2.64324,0.00690134,2.64324,0.00690134
LiFeAs,hole-band-vs-electron-band,SC_IronBased,rational,inter,Debye(hole-band) / Debye(electron-band),,,,1.03252,rational,1,0.0314966,1.03252,0.0314966,1.03252,0.0314966
MgB2,pi,SC_Binary,mixed,intra,thermal@Tc→gap(Δ),3,18.8484,1.8569,0.818358,rational,0.833333,0.0182996,0.817487,0.0193836,0.817487,0.0193836
MgB2,pi,SC_Binary,mixed,intra,gap(Δ)→Debye,2,18.8484,1.8569,23.032,rational,23.1429,0.00481403,23.0157,0.00552689,23.0157,0.00552689
MgB2,pi,SC_Binary,mixed,intra,Debye→electronic(E_F),1,18.8484,1.8569,94.5475,rational,94.5,0.000502532,94.514,0.000148116,94.514,0.000148116
MgB2,sigma,SC_Binary,integer,intra,thermal@Tc→gap(Δ),3,20.7053,1.8569,2.04821,integer,2,0.0235393,2.04582,0.0223972,2.04582,0.0223972
MgB2,sigma,SC_Binary,integer,intra,gap(Δ)→Debye,2,20.7053,1.8569,10.109,integer,10,0.010778,10.1011,0.010007,10.1011,0.010007
MgB2,sigma,SC_Binary,integer,intra,Debye→electronic(E_F),1,20.7053,1.8569,89.4032,integer,90,0.00667484,89.3684,0.00706698,89.3684,0.00706698
MgB2,sigma-vs-pi,SC_Binary,rational,inter,gap(sigma) / gap(pi),,,,2.52985,rational,2.5,0.0118,2.52985,0.0118,2.52985,0.0118
MgB2,sigma-vs-pi,SC_Binary,rational,inter,Debye(sigma) / Debye(pi),,,,1.11038,rational,1.125,0.0131702,1.11038,0.0131702,1.11038,0.0131702
Nb2PdS5,band1,SC_Binary,mixed,intra,thermal@Tc→gap(Δ),3,49.0162,6.79721,1.82346,rational,1.8,0.012864,1.81841,0.0101266,1.81841,0.0101266
Nb2PdS5,band1,SC_Binary,mixed,intra,gap(Δ)→Debye,2,49.0162,6.79721,26.8809,integer,27,0.00442964,26.8314,0.00628486,26.8314,0.00628486
Nb2PdS5,band1,SC_Binary,mixed,intra,Debye→electronic(E_F),1,49.0162,6.79721,219.646,rational,219.429,0.000987806,219.443,6.60546e-05,219.443,6.60546e-05
Nb2PdS5,band2,SC_Binary,mixed,intra,thermal@Tc→gap(Δ),3,55.8134,6.79721,1.86411,rational,1.875,0.00584214,1.85824,0.00901947,1.85824,0.00901947
Nb2PdS5,band2,SC_Binary,mixed,intra,gap(Δ)→Debye,2,55.8134,6.79721,29.9411,integer,30,0.00196847,29.8782,0.00407631,29.8782,0.00407631
Nb2PdS5,band2,SC_Binary,mixed,intra,Debye→electronic(E_F),1,55.8134,6.79721,211.431,rational,212.625,0.00564923,211.209,0.00670591,211.209,0.00670591
Nb2PdS5,band1-vs-band2,SC_Binary,rational,inter,gap(band1) / gap(band2),,,,1.09662,rational,1.125,0.0258787,1.09662,0.0258787,1.09662,0.0258787
Nb2PdS5,band1-vs-band2,SC_Binary,rational,inter,Debye(band1) / Debye(band2),,,,0.98454,rational,1,0.0157023,0.98454,0.0157023,0.98454,0.0157023
TaIr2B2,band1,SC_Binary,mixed,intra,thermal@Tc→gap(Δ),3,60.7364,2.56464,1.95346,integer,2,0.0238268,1.94676,0.0273472,1.94562,0.0279497
TaIr2B2,band1,SC_Binary,mixed,intra,gap(Δ)→Debye,2,60.7364,2.56464,31.0918,rational,31.25,0.00508863,31.0208,0.00738996,31.0026,0.00798011
TaIr2B2,band1,SC_Binary,mixed,intra,Debye→electronic(E_F),1,60.7364,2.56464,178.516,rational,178.571,0.000310774,178.312,0.00145466,178.208,0.00204066
TaIr2B2,band2,SC_Binary,mixed,intra,thermal@Tc→gap(Δ),3,58.1718,2.56464,1.85784,rational,1.875,0.00923622,1.85174,0.0125594,1.85066,0.0131532
TaIr2B2,band2,SC_Binary,mixed,intra,gap(Δ)→Debye,2,58.1718,2.56464,31.3115,rational,31.25,0.00196406,31.243,0.00022442,31.2247,0.000810313
TaIr2B2,band2,SC_Binary,mixed,intra,Debye→electronic(E_F),1,58.1718,2.56464,177.113,rational,176.4,0.00402298,176.919,0.0029322,176.815,0.00234879
TaIr2B2,band1-vs-band2,SC_Binary,rational,inter,gap(band1) / gap(band2),,,,0.99428,rational,1,0.00575305,0.99428,0.00575305,0.99428,0.00575305
TaIr2B2,band1-vs-band2,SC_Binary,rational,inter,Debye(band1) / Debye(band2),,,,0.987303,rational,1,0.0128603,0.987303,0.0128603,0.987303,0.0128603
V3Si,gap1,SC_Binary,integer,intra,thermal@Tc→gap(Δ),3,21.1442,0.711615,1.25098,integer,1,0.200629,1.24949,0.199674,1.24828,0.198898
V3Si,gap1,SC_Binary,integer,intra,gap(Δ)→Debye,2,21.1442,0.711615,16.9021,integer,16,0.0533706,16.8886,0.0526171,16.8723,0.0516997
V3Si,gap1,SC_Binary,integer,intra,Debye→electronic(E_F),1,21.1442,0.711615,210.492,integer,210,0.00233718,210.408,0.00194031,210.205,0.000974217
V3Si,gap2,SC_Binary,integer,intra,thermal@Tc→gap(Δ),3,20.4326,0.711615,0.512334,integer,1,0.951853,0.511743,0.954105,0.511248,0.955998
V3Si,gap2,SC_Binary,integer,intra,gap(Δ)→Debye,2,20.4326,0.711615,39.8814,integer,40,0.00297368,39.8508,0.00374508,39.8122,0.00471704
V3Si,gap2,SC_Binary,integer,intra,Debye→electronic(E_F),1,20.4326,0.711615,216.059,integer,216,0.000270828,215.975,0.000113477,215.767,0.00108155
V3Si,gap1-vs-gap2,SC_Binary,rational,inter,gap(gap1) / gap(gap2),,,,2.45456,rational,2.5,0.0185128,2.45456,0.0185128,2.45456,0.0185128
V3Si,gap1-vs-gap2,SC_Binary,rational,inter,Debye(gap1) / Debye(gap2),,,,1.04026,rational,1,0.0387044,1.04026,0.0387044,1.04026,0.0387044
